PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
2188.120239828281,-9.762887441388344,3.505963639056501,1.7553801924616563,0.34825161243731373,-0.16261849421058056,-0.25004832293785667,-0.22151658047827125,-0.025515848295062753,0.08256913273791024,1000.0
-1.7684324341719095,-3.9396431888284207,2.59720767104337,-0.4036017670622872,1.9700000106263609,1.1750951980322208,-0.3141316752795546,0.14261339084422775,-0.30470106017064225,1.6330547447726997,0.0
-0.5912810565363291,1.376970586574781,8.190388607490885,-4.493748528406749,-2.6185887003571726,1.6550477590299562,0.32643746996338513,0.3197748419108633,2.811396956944769,-0.8714774495503042,0.0
-0.2095672418739001,1.7766230715721958,-0.14495792741071553,1.6750451512757878,5.185324170266864,-0.35045380599084175,2.3209469276604304,-0.9527801809652237,0.16372087615099007,0.3251671824603898,0.0
0.028525202992118512,3.7092594496765185,-0.8622231915305448,4.1605456486789985,-1.107692141527162,1.8099656595549112,-1.9994440066818764,0.7885208045803894,0.521835835150006,0.3356564345896039,0.0
-0.8843241025290817,-1.2774513626196615,-0.945842338579012,2.1863823219122156,-1.0007501023887373,-1.3349393914299132,-0.8162670781064867,-0.6797212781357941,3.230010532527767,2.576025134872523,0.0
-1.1823552192065125,-3.2461625347577847,0.6968596512579548,-1.403270752062414,1.8680780599179183,-1.990860993659892,1.232598543542107,-1.7026786108563319,0.4780173893600002,-1.7051250567469014,0.0
1.360173981722956,4.23874429880116,-5.30926868024189,0.28505476129862206,-1.5809143682132694,6.706844833832965,2.3037351355465345,0.0809818479273456,-3.0238709743764947,0.058951584521435375,0.0
0.5281407717686336,2.4071769683563793,-3.609855204821385,2.151855042184391,-1.580231891796295,0.955048470539726,-1.79826618772372,-0.20884214506730978,-0.38416137750706375,-1.1560733853652299,0.0
1.9593786501974522,7.551850279453477,0.3069968884468526,-5.19119986116863,-0.040034673410448134,2.9789951147052003,-0.9182157420625617,-0.3997808393613709,-2.955083004183383,-1.9344843792567767,0.0
-0.21990010298178272,0.6672494991670149,0.7432284882212846,-0.4185681939419008,-1.8312416822962343,2.031876594058495,1.2234987938988877,0.3117758128938862,-0.2797885800925678,0.7061357461739594,0.0
0.20874492983691934,0.31356531916722336,-2.6686271397468775,1.3081624348283962,-1.8660575127237173,-1.2455038392216593,-0.1492423652954746,-0.7415625465126252,0.5401304106408864,1.2985146364772826,0.0
0.7922905419041195,-0.41823628787364586,-5.737864065783136,-1.0236274659537452,-2.593514509577856,1.3472843735623914,1.1862030583137821,-0.5722751396693123,-1.191567274417259,0.8824528742833916,0.0
-2.560819994855208,-9.813914294373964,0.8412160685762913,0.030964245141751383,0.6517662733058838,-1.3973225106735891,0.858830292830653,0.5603570293582466,-0.4808502428901918,-0.7761255133135979,0.0
2.3485390758035263,15.196693972362176,7.705613990401271,-7.419530782016171,-5.346626858609774,-4.440035105920788,0.43144122396526813,5.594550469043343,-2.7511344399009743,3.710021222048179,0.0
0.9536825640400775,10.884042147045605,-1.7798583157160164,8.090580217569082,13.100146530252918,4.4098196427172685,1.058074471793252,-0.7626341301741794,-0.884296882689564,0.2842894595294819,1.0
0.2823048704059671,2.923906953528347,2.4794217162831793,-4.885166878921882,-1.052255247416172,0.0357420899629423,-0.21427476840363804,-0.6875803068453764,-0.8521990998622099,0.7240629155545741,0.0
0.6360635812899683,4.409701906397164,-2.57041978241746,-0.5388528779429073,-1.9942927606979586,4.060795290670936,-0.7658433565928305,-2.6918181910908117,0.04165112542302705,0.5539620859686848,0.0
-1.5550249412828852,-3.8725138122367726,2.1401737072434908,0.7040078162542385,-1.6257238770054168,2.0528675746050125,1.6862963138328717,0.6472636126326274,-1.1848947658789266,-0.7036500260147035,0.0
-0.3124613403768374,-3.81180796809454,-4.729640498610295,-0.9828578727605751,-0.4981906968731108,-1.4321932404418543,-1.5587113690165806,0.8027031557272261,1.5044527823897618,-0.33275990807283723,0.0
-0.48022283839045776,-0.18937590376357213,-0.9002322504731416,0.47373072447064696,-2.5393376576725557,1.1606615999042538,0.2709106503947069,-1.5068138578301542,-2.1052119628168353,0.5416219871645946,0.0
0.24484896870489523,2.8447376762493857,-1.3099113459499758,2.4354657703325615,-2.5604506178602975,-1.6496690505291063,0.7093570245231701,-0.10195424609579025,2.0597074842871548,-1.4629857062621274,0.0
0.8812088754654716,6.606282457707417,-0.7547179704087341,-0.48825526205355946,0.6780200331807655,-5.227647177121399,-0.035443827544007,-2.139371024683298,0.7727168634205531,2.4531240948388082,0.0
-0.8468726913783613,-1.1220559496366649,0.07892878858260788,2.0409085822587953,1.7679896893914198,-1.6518490840188294,1.543319736151329,1.259015304261851,-2.162934727478588,2.079596421311701,0.0
-1.7318530082724815,-4.215547452110277,3.2476252058563784,-1.9297230181090874,0.6050316099410634,-0.17922750874331395,-0.5054777113536504,0.7206233401497121,0.15610153256587866,0.028312127552244815,0.0
-1.9390106488418999,-5.80128100632663,1.0234396825955214,1.87395911876952,1.402693459609092,-2.4234560035932864,1.478585544934108,-1.055554832526046,1.298387112152449,0.04090461391760578,0.0
-2.457493732149273,-4.740573197308781,4.594677988191556,0.4060406620875084,1.049977507246212,0.0019167262149424565,-0.42201960457120025,0.12048679878018645,-0.9925426855014293,0.94458501233835,0.0
-0.997880253191777,2.1348381290980045,7.224407927699122,-0.3340308490335238,-0.654853779461595,0.33263031129977116,1.217488770264571,0.6304529265460258,-0.7521470906495087,2.0579053667873475,0.0
-1.1352843626821165,-1.5749947672913727,-0.05656792993970888,2.6036348982335973,-1.5054023074038756,-2.1414855609632752,0.9146318130691443,-1.1303796368407102,-1.57471232251826,0.8909590407320825,0.0
1.275336221972825,-2.2674483100223797,-10.001966799813243,-4.15272823679787,2.1716846671832926,-0.047864560969894276,-1.011590631828176,5.852393796309129,1.6458094939315495,0.298066426068699,0.0
0.8838773138992019,9.15766874333838,0.5273381761340017,0.06405125972006705,0.6945806773539225,-0.42319758308582067,-0.1945527564796515,-3.3968083847578203,0.5127049990376548,2.3989935239073916,0.0
-2.500474353664329,-6.533966661943071,2.695644145007918,0.6214684029901304,1.6088617657206408,-2.2448240042037555,0.672690076262964,-0.2494589284011779,-0.1648246877287307,-0.016091644484148297,0.0
-2.921804883271419,-6.41155619027148,4.515519215281144,0.4634058544422969,3.9874764743422078,2.477927484645956,-2.4280738518367766,-0.8038996841132156,-0.20941832116977036,1.1229871267030462,1.0
0.3487981127600786,2.9209700002297248,-2.153445755566729,1.9605609037717018,-1.7924163093998875,1.180697195673994,-1.8283745450810567,0.5853012203003188,0.5820376257629337,-1.8479419535263617,0.0
0.4462698283864484,2.149450942064683,-3.1112092566190386,2.797335557191679,-1.6469641018341892,2.5001462253247153,0.6791369695130959,1.4587944316738162,-1.133508839275396,-0.3417933740478308,0.0
0.4065901090195466,2.821596199303875,-2.4896280887738134,1.3113297658082477,-1.2360880737187543,2.631503243620431,-0.2816251029326698,-1.630789217438151,0.5976311727805007,-0.24433102902119366,0.0
1.7256471108698384,6.759601253739025,-4.6233185192331625,0.6564193706250574,0.4006430208213488,-0.8156408417071435,-2.7893509457983856,-2.363770823313388,-0.6813072536221332,0.6539737723221454,0.0
1.5582228862813599,7.504139346828872,-1.164495654904179,-3.263990083440717,0.3701078106252426,-1.3557161172042593,-0.7214638622519094,-1.2128208812914238,-0.5911755107048613,0.9010020810146588,0.0
-0.37786220763596795,2.494393156028334,0.7354248585135683,3.952178915574867,-1.5967597781593088,-1.5738807332943883,0.014577329527009686,0.44498708077241705,-1.8442625277183755,-1.0424695872423446,0.0
-0.5547949433835808,-1.6650695230465775,0.6272043912189128,-0.8259567336864546,-3.843617438407219,0.37398965044067434,0.7369596398433356,-0.38407215231101044,-0.11728921423726567,-0.24659444093188582,0.0
-0.3773098226834838,4.4532201129632325,2.1127714012396877,1.572310741785478,-2.0789176660463187,-0.6721718354787298,-0.2864605363310054,-2.000048547104139,1.3198027070254388,1.2198593585393018,0.0
